Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
F3_D28,555096,12.479384970500407,string,407,"0111: 15,788; 1724: 12,319; 4521: 5,788"
F3_D29,555096,12.479384970500407,string,325,"6111: 13,932; 7501: 12,327; 9314: 4,753"
F3_D30,555096,12.479384970500407,string,11,"4: 22,313; 2: 21,564; 3: 17,481"
F3_D31,555097,12.479227302970774,string,15,"12: 28,729; 08: 13,091; 10: 12,339"
F3_D32,282616,55.44063344506706,integer,3,"2: 330,223; 1: 21,407"
F3_D1_33,612839,3.3751888068667357,string,5,"2: 14,277; 1: 7,126; &: 4"
F3_D2_33,612839,3.3751888068667357,string,5,"2: 14,242; 1: 7,161; &: 4"
F3_D3_33,612839,3.3751888068667357,string,5,"2: 11,788; 1: 9,616; &: 3"
F3_D4_33,612839,3.3751888068667357,string,5,"1: 19,739; 2: 1,667; &: 1"
F3_D5_33,612839,3.3751888068667357,string,5,"2: 16,754; 1: 4,649; &: 4"
F3_D6_33,612839,3.3751888068667357,string,5,"2: 20,172; 1: 1,231; &: 4"
F3_D7_33,612839,3.3751888068667357,string,5,"2: 13,248; 1: 8,155; &: 4"
F3_D8_33,612839,3.3751888068667357,string,5,"2: 20,476; 1: 925; &: 6"
F3_D34SAL,612840,3.3750311393371035,string,29,"00: 8,599; 01: 4,549; 02: 3,491"
F3_D34MAH,612840,3.3750311393371035,string,19,"00: 10,840; 01: 2,196; 02: 2,010"
F3_D35,304023,52.06544463820032,integer,13,"10: 144,209; 9: 121,845; 12: 21,356"
F3_D36,632625,0.25557906553608234,integer,3,"1: 1,053; 2: 568"
F3_D37SAL,633193,0.1660239087041937,integer,15,0: 540; 1: 193; 2: 128
F3_D37MAH,633193,0.1660239087041937,integer,14,0: 459; 1: 155; 2: 114
F3_D38,611786,3.5412127155709294,string,9,"1: 12,639; 2: 7,441; 3: 1,225"
F3_D1_38SAL,621607,1.992759907039221,string,61,"02: 2,669; 01: 1,196; 03: 1,134"
F3_D1_38MAH,621607,1.992759907039221,string,22,"00: 9,919; 06: 741; 02: 365"
F3_D39,611786,3.5412127155709294,integer,3,"2: 22,098; 1: 362"
F3_D40,611786,3.5412127155709294,integer,3,"1: 22,300; 2: 160"
F3_D41,634086,0.025226804741373954,integer,6,5: 62; 4: 36; 1: 33
F3_D1_41,304916,51.92464753423751,string,8,"2: 155,085; 1: 121,652; 5: 26,416"
F3_D42,611946,3.5159859108295555,string,5,"2: 16,203; 1: 6,089; &: 8"
F3_D43,611946,3.5159859108295555,string,6,"3: 16,840; 2: 3,555; 1: 1,900"
IW10_Yearly,0,100.0,floating,11396,"102.36725: 2,009; 289.1395: 1,823; 279.268: 1,819"
ActivityStatus,156303,75.35609211567751,integer,4,"3: 268,934; 1: 186,810; 2: 22,199"
NobatAmargiri,0,100.0,integer,4,"4: 159,570; 2: 159,219; 3: 159,048"
